3,1,2[B@432db0f53,2,1[B@62e526a84,3,1[B@92febd24,4,0[B@71a134af1,0,[B@2dfbb254
3,0,[B@34e12f64
4,0,[B@1743b832
5,0,[B@364a7f68
6,0,[B@230a64ed
7,0,[B@1870be57
8,0,[B@50817b3a
9,0,[B@7a0030f6
10,0,[B@1f1cc364
11,0,[B@593d2c6d
12,0,[B@31ad81ca
13,0,[B@496d6039
14,0,[B@2d7f424d
15,0,[B@3e41b3e9
16,0,[B@3166967a
17,0,[B@512677c9
18,0,[B@195e7152
19,0,[B@7ba949f8
20,0,[B@4288b458
21,0,[B@70ae930e
22,0,[B@a4adfd1
23,0,[B@20df6993
24,0,[B@214bf60b
25,0,[B@6105d57f
26,0,[B@3bc1ec5a
27,0,[B@5e2fc13f
28,0,[B@2a20e165
29,0,[B@4b0ce71f
30,0,[B@143cf11f
31,0,[B@d04c960
32,0,[B@32f8f50e
33,0,[B@2bc100d6
34,0,[B@58f4ed0a
35,0,[B@6ec5195a
36,0,[B@522692e3
37,0,[B@4ea04dae
38,0,[B@1b418f2a
39,0,[B@402aafce
40,0,[B@1b66c96c
41,0,[B@375b750b
42,0,[B@46e2972d
43,0,[B@2a3cf232
44,0,[B@685874e
45,0,[B@51bf7e3b
46,0,[B@3aafe493
47,0,[B@14b0ec5a
48,0,[B@31174f81
49,0,[B@3e5930a7
50,0,[B@55cd6496
51,0,[B@548fe0a0
52,0,[B@45b97ff1
53,0,[B@235ba64
54,0,[B@782140ac
55,0,[B@7af6b3ba
56,0,[B@27e057b8
57,0,[B@387838c
58,0,[B@6f910ad5
59,0,[B@412909f2
60,0,[B@35a48bab
61,0,[B@3d236531
62,0,[B@231385e5
63,0,[B@49891a63
64,0,[B@56f1515e
65,0,[B@77b3dd5
66,0,[B@2778b216
67,0,[B@5915ffe2
68,0,[B@4357fab7
69,0,[B@77ba9b35
70,0,[B@6641b4be
71,0,[B@35b37808
72,0,[B@575fd23e
73,0,[B@6b561f8f
74,0,[B@435b3c76
75,0,[B@58c650
76,0,[B@69c78476
77,0,[B@5829060e
78,0,[B@789f6070
79,0,[B@78cf5ee0
80,0,[B@3bad7201
81,0,[B@59104641
82,0,[B@13dbcaf9
83,0,[B@5cbba9c2
84,0,[B@340c0ff8
85,0,[B@6848b021
86,0,[B@90c41d7
87,0,[B@616e98ad
88,0,[B@42922e27
89,0,[B@460e2d98
90,0,[B@2ac3d1f9
91,0,[B@18dde648
92,0,[B@45f527f0
93,0,[B@63177969
94,0,[B@6df0f309
95,0,[B@6d2c3a85
96,0,[B@190b4350
97,0,[B@350e4c1c
98,0,[B@65bd1fde
99,0,[B@195fe816
100,0,[B@95aafb2
101,0,[B@659ca59f
102,0,[B@48d147c8
103,0,[B@2eb8ca05
104,0,[B@46ff2f2c
105,0,[B@31d0036a
106,0,[B@6426b88a
107,0,[B@136f1d9c
108,0,[B@4dab0787
109,0,[B@79ec9cb2
110,0,[B@36b8c31c
111,0,[B@78ae5914
112,0,[B@621ac4cc
113,0,[B@53577ea8
114,0,[B@7f51cb99
115,0,[B@3850d994
116,0,[B@396ed41b
117,0,[B@54ce2f5a
118,0,[B@284a0333
119,0,[B@7e0d539
120,0,[B@3e391f25
121,0,[B@111a0201
122,0,[B@4347ad3b
123,0,[B@191a5481
124,0,[B@2a864148
125,0,[B@51c02284
126,0,[B@28d3895f
127,0,[B@33fab068
128,0,[B@c7ab2a0
129,0,[B@3b9b3253
130,0,[B@4278051d
131,0,[B@bafd5ff
132,0,[B@bbdc12e
133,0,[B@4957e577
134,0,[B@15bfa22b
135,0,[B@4e735536
136,0,[B@2f121904
137,0,[B@7e7e7b0c
138,0,[B@1378a67d
139,0,[B@4f086d7d
140,0,[B@c0c1940
141,0,[B@3f2f7347
142,0,[B@4901e303
143,0,[B@566e96cd
144,0,[B@11bcbffb
145,0,[B@43c31018
146,0,[B@71b3dee6
147,0,[B@74a23df8
148,0,[B@38a6fba0
149,0,[B@5ab9966b
150,0,[B@1b0c9eff
151,0,[B@5e8ef408
152,0,[B@7c5386dc
153,0,[B@6fc520fe
154,0,[B@451800e
155,0,[B@21205859
156,0,[B@d08026f
157,0,[B@77a7a352
158,0,[B@2fce2230
159,0,[B@f577c03
160,0,[B@3e9c7266
161,0,[B@605f6769
162,0,[B@254585f8
163,0,[B@3e8431ad
164,0,[B@3938f9
165,0,[B@b792f96
166,0,[B@673f229f
167,0,[B@4c0de625
168,0,[B@8e91b15
169,0,[B@5da3bede
170,0,[B@6afca2b2
171,0,[B@155dcab2
172,0,[B@26a08703
173,0,[B@24abccf5
174,0,[B@2161dde4
175,0,[B@1fdd304c
176,0,[B@74460322
177,0,[B@7e1c6105
178,0,[B@5a9304d2
179,0,[B@7dffe2c0
180,0,[B@347e33d4
181,0,[B@61de3046
182,0,[B@303daed8
183,0,[B@32c7923c
184,0,[B@53b7fbed
185,0,[B@75299621
186,0,[B@11394d50
187,0,[B@2334ffc4
188,0,[B@1bee5962
189,0,[B@126d8fa3
190,0,[B@405feade
191,0,[B@4dd0174a
192,0,[B@9ff9f02
193,0,[B@56f09fd5
194,0,[B@70e4a0f3
195,0,[B@72fa1b37
196,0,[B@5ddb0587
197,0,[B@5e74ded9
198,0,[B@757f70b3
199,0,[B@2c1b85af
200,0,[B@77c89a74
201,0,[B@4800b4ea
202,0,[B@4d01274f
203,0,[B@1aacdcea
204,0,[B@2d7507d0
205,0,[B@18211eaa
206,0,[B@3d374ad1
207,0,[B@6c04f484
208,0,[B@4c2d86f0
209,0,[B@21746b57
210,0,[B@74d59e27
211,0,[B@2cde3941
212,0,[B@38b4d8ed
213,0,[B@2ac3a1bb
214,0,[B@33a7bd03
215,0,[B@796514a
216,0,[B@489a0b6d
217,0,[B@10604aba
218,0,[B@78edb5cb
219,0,[B@6d85e244
220,0,[B@6e8cf7bd
221,0,[B@19538ed3
222,0,[B@6fd7a0ac
223,0,[B@275f10a6
224,0,[B@2c74d7da
225,0,[B@3b9346c2
226,0,[B@2ff34d5c
227,0,[B@1628dde6
228,0,[B@34ae5eda
229,0,[B@6bf4107d
230,0,[B@744fcad1
231,0,[B@73e4cfbc
232,0,[B@77217dd8
233,0,[B@67f8125
234,0,[B@1dd49b0c
235,0,[B@d5a850c
236,0,[B@2d787e68
237,0,[B@2a6baf71
238,0,[B@2f83efc2
239,0,[B@6d1c38ca
240,0,[B@66949903
241,0,[B@58958b75
242,0,[B@1fd5fdb9
243,0,[B@42a65be0
244,0,[B@189fab4e
245,0,[B@10feaac5
246,0,[B@6b5d547
247,0,[B@50de8dc0
248,0,[B@4fcdef97
249,0,[B@1e3bdb74
250,0,[B@6615dc7f
251,0,[B@73ca454d
252,0,[B@40e75771
253,0,[B@20ec6bf8
254,0,[B@1572a858
255,0,[B@62f1f23e
256,0,[B@8b1f188
257,0,[B@26fe9ddf
258,0,[B@3616f7ea
259,0,[B@4d18ed76
260,0,[B@740ad356
261,0,[B@6cf82252
262,0,[B@281b78da
263,0,[B@5fad1d25
264,0,[B@60f9eff7
265,0,[B@692910fc
266,0,[B@65ad8410
267,0,[B@60d89340
268,0,[B@7df9de7b
269,0,[B@7a447929
270,0,[B@5eabcbe7
271,0,[B@208b712d
272,0,[B@b894bbb
273,0,[B@72e32ddb
274,0,[B@48ddd315
275,0,[B@461c0697
276,0,[B@21714f26
277,0,[B@3d104d74
278,0,[B@196a9a85
279,0,[B@e8c7bc8
280,0,[B@733144be
281,0,[B@5f11fc83
282,0,[B@49627148
283,0,[B@6ae0903f
284,0,[B@50e2feb2
285,0,[B@1350f278
286,0,[B@29c0469b
287,0,[B@5464b504
288,0,[B@dd8c479
289,0,[B@387dfcae
290,0,[B@5d7f42a0
291,0,[B@2d52bb8
292,0,[B@605a5834
293,0,[B@4c031ae1
294,0,[B@6cdaf555
295,0,[B@7b63cc4e
296,0,[B@66ba94fb
297,0,[B@14bfd7e0
298,0,[B@7e8a7875
299,0,[B@4b11f68c
300,0,[B@64334b56
301,0,[B@223745a0
302,0,[B@40985627
303,0,[B@abf424a
304,0,[B@28bf9712
305,0,[B@6798dd3
306,0,[B@17003f3d
307,0,[B@228ef121
308,0,[B@5ff2305e
309,0,[B@16fda11e
310,0,[B@5d6bce23
311,0,[B@19ce15c7
312,0,[B@57364bf8
313,0,[B@3f15a345
314,0,[B@6771ddd7
315,0,[B@4f7c840f
316,0,[B@14aede54
317,0,[B@288054cf
318,0,[B@55f84566
319,0,[B@6be4810a
320,0,[B@4490a80c
321,0,[B@754e06d3
322,0,[B@42794a5f
323,0,[B@27590f7f
324,0,[B@7a310780
325,0,[B@648f19f9
326,0,[B@e0e991c
327,0,[B@6b96a616
328,0,[B@79d4dcf7
329,0,[B@5a18b8e2
330,0,[B@72608e10
331,0,[B@45d81cdf
332,0,[B@773390cf
333,0,[B@55a039bb
334,0,[B@3e96b4f1
335,0,[B@475daf9c
336,0,[B@28b8c25b
337,0,[B@58270796
338,0,[B@543b1d79
339,0,[B@301c8f20
340,0,[B@1c492376
341,0,[B@6fd8ae54
342,0,[B@12dc2a12
343,0,[B@588bd7c
344,0,[B@6cde9e4c
345,0,[B@69b67db1
346,0,[B@d9b23ef
347,0,[B@3f13a53d
348,0,[B@6bd935fb
349,0,[B@3e7ba200
350,0,[B@6e868a26
351,0,[B@337b2546
352,0,[B@2fc42093
353,0,[B@4db18f04
354,0,[B@203e372
355,0,[B@6f2a69ad
356,0,[B@7a1cba2f
357,0,[B@12997bc0
358,0,[B@2e600dd0
359,0,[B@2c9e2443
360,0,[B@7c6ed86b
361,0,[B@3999d7be
362,0,[B@6f3eb3c8
363,0,[B@7507ce42
364,0,[B@3d675c2
365,0,[B@62eaebe5
366,0,[B@1e4f99df
367,0,[B@5f01dc88
368,0,[B@350fdc54
369,0,[B@5086a8cf
370,0,[B@5b73c310
371,0,[B@5e402511
372,0,[B@6a4cf835
373,0,[B@74b44b75
374,0,[B@6a4ff72a
375,0,[B@33d57b73
376,0,[B@7dcf763d
377,0,[B@2ac698cb
378,0,[B@3d6eb8d
379,0,[B@5c23ae4f
380,0,[B@6f92f2f3
381,0,[B@1344611b
382,0,[B@6588bc5d
383,0,[B@49bda283
384,0,[B@5d72eada
385,0,[B@3f62cbd
386,0,[B@1154b5d9
387,0,[B@605ca7d0
388,0,[B@4eda8514
389,0,[B@7cda956e
390,0,[B@4848fade
391,0,[B@3235bf69
392,0,[B@30e4eed
393,0,[B@143fd2c5
394,0,[B@2b03cdfb
395,0,[B@689ee142
396,0,[B@64e8fd8d
397,0,[B@3f416ae7
398,0,[B@20187ca9
399,0,[B@134e676d
400,0,[B@21da7593
401,0,[B@6c40cb29
402,0,[B@7da40258
403,0,[B@534c289a
404,0,[B@7e346403
405,0,[B@8bffba
406,0,[B@47a7f35b
407,0,[B@3fa1449d
408,0,[B@b06071e
409,0,[B@549fa853
410,0,[B@397fb386
411,0,[B@23856f05
412,0,[B@7b50ec1c
413,0,[B@755da09f
414,0,[B@5746050e
415,0,[B@5381556c
416,0,[B@42336d9
417,0,[B@564f41cd
418,0,[B@3974aa1d
420,0,[B@685158c1
419,0,[B@677f037d
421,0,[B@53365dc9
422,0,[B@63d19174
423,0,[B@65f700ac
424,0,[B@50d55efe
425,0,[B@2e190ed5
426,0,[B@4ccb4a35
427,0,[B@ccb2ffa
428,0,[B@3246f3e7
429,0,[B@8272638
430,0,[B@4ff37f56
431,0,[B@7f69ad87
432,0,[B@5fb84dcf
433,0,[B@5571c540
434,0,[B@5e5db530
435,0,[B@4593aaed
436,0,[B@22d6533b
437,0,[B@27cd8b71
438,0,[B@489ca00c
439,0,[B@2b982e86
440,0,[B@4718df4c
441,0,[B@b1a7392
442,0,[B@71b05350
443,0,[B@6a874f8f
444,0,[B@6b2eb884
445,0,[B@36f481ed
446,0,[B@4322e8dc
447,0,[B@31f6f69c
448,0,[B@55d9a819
449,0,[B@53e2ed31
450,0,[B@644fdeea
451,0,[B@339132c5
452,0,[B@4a61c050
453,0,[B@5aa4f22
454,0,[B@5223bb0e
455,0,[B@ae7c0c0
456,0,[B@57d8b448
457,0,[B@6cdb1a99
458,0,[B@3bb72a56
459,0,[B@6e6c5207
460,0,[B@47bc18fd
461,0,[B@49406f08
462,0,[B@6a1e6fdf
463,0,[B@2350168
464,0,[B@576ad15f
465,0,[B@62d0859e
466,0,[B@346cc10b
467,0,[B@30d188ce
468,0,[B@226c293e
469,0,[B@2891e95
470,0,[B@79347a98
471,0,[B@b611a9f
472,0,[B@26b7fec9
473,0,[B@50c0af2e
474,0,[B@741b3ac8
475,0,[B@1b341300
476,0,[B@4999d5e4
477,0,[B@29eae1b5
478,0,[B@2c317985
479,0,[B@15bcfae4
480,0,[B@104e45ef
481,0,[B@6e0ffff0
482,0,[B@14523ca3
483,0,[B@39f0e7ec
484,0,[B@6b670ce1
485,0,[B@5cf9e38f
486,0,[B@7bea2847
487,0,[B@6105db8
488,0,[B@12bc25db
489,0,[B@32a5daed
490,0,[B@51cefb9
491,0,[B@54ad5230
492,0,[B@53364ccf
493,0,[B@3872edcf
494,0,[B@336db257
495,0,[B@1c6e4ed2
496,0,[B@22c7829d
497,0,[B@3534cb9b
498,0,[B@2a3df735
499,0,[B@48732f4
500,0,[B@3d6ed886
501,0,[B@6d930679
502,0,[B@3a714aba
503,0,[B@1c248c47
504,0,[B@4abc59bc
505,0,[B@673101ab
506,0,[B@165c3be7
507,0,[B@53bf12a
508,0,[B@6f45a552
509,0,[B@90429ed
510,0,[B@60392851
511,0,[B@7a5280f2
512,0,[B@5d3821cb
513,0,[B@4cd130d8
514,0,[B@1d5f3618
515,0,[B@65250955
516,0,[B@32f06a2d
517,0,[B@57d03fe
518,0,[B@10a16904
519,0,[B@32f08224
520,0,[B@7aed719d
521,0,[B@2a092689
522,0,[B@413035ca
523,0,[B@3aff614d
524,0,[B@3a04419f
525,0,[B@79250ca5
526,0,[B@68e8416d
527,0,[B@62615ec8
528,0,[B@1eb5bec
529,0,[B@7f8d64ba
530,0,[B@15b4b216
531,0,[B@3e0a9bcb
532,0,[B@558e172b
533,0,[B@64e02d6b
534,0,[B@e66dcb1
535,0,[B@38f45db5
536,0,[B@2597a72c
537,0,[B@846ef19
538,0,[B@3892595e
539,0,[B@7a60551
540,0,[B@43e5998f
541,0,[B@2e757365
542,0,[B@3a206614
543,0,[B@dab8296
544,0,[B@10f85c65
545,0,[B@1c05a2fd
546,0,[B@56d98600
547,0,[B@3304ad9c
548,0,[B@1f7e6c66
549,0,[B@10f600a0
550,0,[B@19e223db
551,0,[B@19854204
552,0,[B@2b638c16
553,0,[B@6cc9c0a9
554,0,[B@49a6368d
555,0,[B@dbbc11f
556,0,[B@4324087b
557,0,[B@6f2febe8
558,0,[B@7b1176e3
559,0,[B@3f611c3b
560,0,[B@344c914a
561,0,[B@41063fcc
562,0,[B@74be2c0f
563,0,[B@32160a31
564,0,[B@1afe7aa
565,0,[B@599482ec
566,0,[B@30dd80cc
567,0,[B@2321bfa7
568,0,[B@3f5e8769
569,0,[B@72e01672
570,0,[B@4035782a
571,0,[B@72f35634
572,0,[B@dc4c61e
573,0,[B@37fd3b71
574,0,[B@161be050
575,0,[B@4acba4b4
576,0,[B@5b79f836
577,0,[B@7a255b82
578,0,[B@56f6e600
579,0,[B@274e91bc
580,0,[B@6b9607f7
581,0,[B@3f7b739f
582,0,[B@7e931694
583,0,[B@4baffb99
584,0,[B@749e95cb
585,0,[B@695eef0b
586,0,[B@56d50f40
587,0,[B@7fd8d0da
588,0,[B@463ff774
589,0,[B@3dfebb44
590,0,[B@7e883e47
591,0,[B@136c9fda
592,0,[B@3b2c4d46
593,0,[B@21c88d6e
594,0,[B@191d88d1
595,0,[B@3906fc
596,0,[B@29b9a389
597,0,[B@1a59676
598,0,[B@384af4e9
599,0,[B@61ab0a08
600,0,[B@2a603005
601,0,[B@40b7f57
602,0,[B@66f357c
603,0,[B@1e24e5ec
604,0,[B@3bde487d
605,0,[B@732a4ec3
606,0,[B@2547bc4d
607,0,[B@601dedf3
608,0,[B@2942ed22
609,0,[B@3e2995ec
610,0,[B@50e9f454
611,0,[B@1c30363f
612,0,[B@6efd4d4e
613,0,[B@ef6685f
614,0,[B@7c574c6b
615,0,[B@51381b95
616,0,[B@34f1d6b6
617,0,[B@4179928b
618,0,[B@339bbb13
619,0,[B@ebf7a07
620,0,[B@4e42ab1b
621,0,[B@71ef1e8d
622,0,[B@2e11b8da
623,0,[B@582ccbc9
624,0,[B@74941f5c
625,0,[B@445620b2
626,0,[B@615bfbf1
627,0,[B@22961e06
628,0,[B@9f67abb
629,0,[B@8d1b555
630,0,[B@6c6ab768
631,0,[B@6911c525
632,0,[B@5b7e8334
633,0,[B@3638fe29
634,0,[B@1195ddcd
635,0,[B@317efc1f
636,0,[B@65b024c2
637,0,[B@52b79d94
638,0,[B@55073fa
639,0,[B@427fae90
640,0,[B@59c5303
641,0,[B@74807023
642,0,[B@13beda7e
643,0,[B@38d26945
644,0,[B@5805312d
645,0,[B@586de7c9
646,0,[B@54dd57a7
647,0,[B@564f07f5
648,0,[B@59d13b43
649,0,[B@1f5d664a
650,0,[B@77b81af
651,0,[B@2479c3e6
652,0,[B@648b2277
653,0,[B@3c041ecb
654,0,[B@4355d5c9
655,0,[B@4efd693d
656,0,[B@2d422395
657,0,[B@f313a1a
658,0,[B@6da358fe
659,0,[B@6ed0e52c
660,0,[B@5789b4d3
661,0,[B@6d82cc24
662,0,[B@1660310a
663,0,[B@5f51250c
664,0,[B@58d73aab
665,0,[B@19006a60
666,0,[B@2b1edfea
667,0,[B@483e155d
668,0,[B@317a17f5
669,0,[B@45681b65
670,0,[B@2712f077
671,0,[B@64837dd7
672,0,[B@5f25803
673,0,[B@7c23cf30
674,0,[B@48603c00
675,0,[B@129a5dc4
676,0,[B@1d0b2845
